Fecha,Edad,Material,Tratamiento,Repetición,Palma,Altura,Emision foliar,Hojas,Área hoja,Área foliar,Volumen estípite,Peso seco foliar,Masa seca vegetativa,Hojas Mes,Índice de área foliar
2012-12-07,9.2,CORPOICA,2,2,2,452,,39,10.1,393.3,4583.1,371,555,,6.2
2015-02-12,11.4,CORPOICA,2,2,2,583,,38,10.9,413.9,4218,418.9,510.8,,6.5
2016-04-04,12.5,CORPOICA,2,2,2,602,,44,11.8,518.7,3245.1,348.6,,,8.2
2018-08-02,14.8,CORPOICA,2,2,2,746,,52,6.1,318.5,4158.5,437.2,503.6,,5
2007-02-23,3.4,CORPOICA,2,2,3,65,15,67,3.8,252.3,1433.8,145,2348.1,,4
2008-02-17,4.4,CORPOICA,2,2,3,105,5,56,6,336.4,2079.1,230.6,1405,,5.3
2008-08-30,4.9,CORPOICA,2,2,3,138.3,20,54,6.7,363.6,2075.4,221.6,4683.2,3.33333333333333,5.7
2009-04-14,5.5,CORPOICA,2,2,3,167,18,50,6.8,339.7,2396.6,276,5258.2,2.57142857142857,5.3
2009-08-01,5.8,CORPOICA,2,2,3,162.8,28,46,6.3,289.1,2370.2,280.9,8151.6,,4.5
2010-10-05,7,CORPOICA,2,2,3,304,,41,7,288.4,3370.8,275,,,4.5
2011-11-11,8.1,CORPOICA,2,2,3,338.3,33,36,7.7,276.4,3333.9,283.2,9748.5,2.53846153846154,4.3
2012-12-07,9.2,CORPOICA,2,2,3,403,,36,9.1,328.9,3314.6,329.5,,,5.2
2015-02-12,11.4,CORPOICA,2,2,3,519,,37,9,334.4,3435.6,335.5,,,5.3
2016-04-04,12.5,CORPOICA,2,2,3,561,,40,10.7,426.5,3429.9,364.2,,,6.7
2018-08-02,14.8,CORPOICA,2,2,3,678,,47,7.3,342.7,4055.6,304.6,,,5.4
2007-02-23,3.4,CORPOICA,2,2,4,85,16,78,4.1,317.4,1815,191.3,3281.1,,5
2008-02-17,4.4,CORPOICA,2,2,4,97,6,58,5.2,299.2,1936.2,247.2,1717.6,,4.7
2008-08-30,4.9,CORPOICA,2,2,4,135,20,54,5.8,311,2127.5,298.1,6219.7,3.33333333333333,4.9
2009-04-14,5.5,CORPOICA,2,2,4,184,20,51,7.7,390.7,2816.6,298.2,6306.1,2.85714285714286,6.1
2009-08-01,5.8,CORPOICA,2,2,4,228.5,29,48,6.6,316.3,3248.4,339.9,10249.6,,5
2010-10-05,7,CORPOICA,2,2,4,321.3,,39,8.6,333.6,3695.5,322.9,,,5.2
2011-11-11,8.1,CORPOICA,2,2,4,329.7,26,32,9.9,315.9,3269.5,241.1,6664.5,2,5
2012-12-07,9.2,CORPOICA,2,2,4,432,,42,9.3,389.9,3783.4,305.7,,,6.1
2015-02-12,11.4,CORPOICA,2,2,4,543,,37,10,369.1,3689.9,407.3,,,5.8
2016-04-04,12.5,CORPOICA,2,2,4,604,,39,9.3,362.6,3490.3,460.8,,,5.7
2018-08-02,14.8,CORPOICA,2,2,4,445,,37,8.6,319.2,2471.1,366.1,,,5
2010-10-05,7,CORPOICA,2,2,5,294,,56,7.6,427.9,3201.3,289,,,6.7
2011-11-11,8.1,CORPOICA,2,2,5,367.2,29,49,9,438.9,3550.9,336.1,10177.1,2.23076923076923,6.9
2012-12-07,9.2,CORPOICA,2,2,5,429,,33,8.5,282.1,3509.7,322.2,,,4.4
2015-02-12,11.4,CORPOICA,2,2,5,549,,31,9.6,298.3,4242.3,407.4,513.7,,4.7
2016-04-04,12.5,CORPOICA,2,2,5,612,,42,7.7,324.9,3142.6,306,,,5.1
2018-08-02,14.8,CORPOICA,2,2,5,824,,41,5.9,243.8,3886.6,291.5,,,3.8
2007-02-23,3.4,CORPOICA,2,2,6,96,11,66,4.9,321,1928.5,170.2,2105.3,,5
2008-02-17,4.4,CORPOICA,2,2,6,148,7,52,5.7,296.1,3099.4,262.2,2210.6,,4.7
2008-08-30,4.9,CORPOICA,2,2,6,187,20,54,6.3,341.3,2532.5,266.1,5628.5,3.33333333333333,5.4
2009-04-14,5.5,CORPOICA,2,2,6,198,21,53,7,371.9,2519.8,336.6,7374.4,3,5.8
2009-08-01,5.8,CORPOICA,2,2,6,236,29,53,6.8,363,3435.9,302.3,9182.3,,5.7
2010-10-05,7,CORPOICA,2,2,6,342.5,40,43,7.3,313.3,3870.9,328.8,13620.3,2.85714285714286,4.9
2011-11-11,8.1,CORPOICA,2,2,6,363.8,32,38,9.8,371.3,3374.6,345.3,11457.4,2.46153846153846,5.8
2012-12-07,9.2,CORPOICA,2,2,6,436,,34,10.4,354.2,4330.7,412.4,524.4,,5.6
2016-04-04,12.5,CORPOICA,2,2,6,604,,39,8.4,325.8,3002.7,489.3,,,5.1
2018-08-02,14.8,CORPOICA,2,2,6,762,,44,10.3,453.5,3790.2,402.2,,,7.1
2007-02-27,3.4,CORPOICA,2,3,1,44,4,21,0.6,11.7,414.1,37.2,,,
2008-02-19,4.4,CORPOICA,2,3,1,0,5,37,1.1,42.2,0,47.8,,,0.7
2008-09-03,4.9,CORPOICA,2,3,1,0,16,37,1.6,58.5,0,53.5,856.5,2.66666666666667,0.9
2009-05-28,5.7,CORPOICA,2,3,1,80,20,37,2.3,85.3,0,74.9,1497.2,2.5,1.3
2009-08-07,5.9,CORPOICA,2,3,1,10,26,41,2.6,104.7,99.1,87.8,2295.3,,1.6
2010-10-11,7,CORPOICA,2,3,1,48,46,53,3.4,182.2,503.7,140.8,6540,3.28571428571429,2.9
2011-11-29,8.2,CORPOICA,2,3,1,310,37,47,5,235.8,3564.2,276.4,10660.1,2.84615384615385,3.7
2012-12-06,9.2,CORPOICA,2,3,1,169,,39,7,274,1338.9,232.1,,,4.3
2016-04-12,12.5,CORPOICA,2,3,1,435,,36,8,286.9,2581.5,222.7,,,4.5
2018-08-09,14.9,CORPOICA,2,3,1,615,,28,7.6,213.9,2804.9,295.6,,,3.4
2010-10-11,7,CORPOICA,2,3,2,194,,40,8.3,330.1,1892.3,330,,,5.2
2011-11-29,8.2,CORPOICA,2,3,2,277,32,49,8.1,397.5,2723.5,366.1,12045.6,2.46153846153846,6.2
2012-12-06,9.2,CORPOICA,2,3,2,346,,36,8.7,314.5,3083.8,401.6,,,4.9
2015-02-13,11.4,CORPOICA,2,3,2,470,,38,10,380.4,3234.4,480.6,,,6
2016-04-12,12.5,CORPOICA,2,3,2,526,,40,9.7,388.2,3214.3,386.3,,,6.1
2018-08-09,14.9,CORPOICA,2,3,2,625,,25,8.5,211.5,3118.2,464.4,,,3.3
2007-02-27,3.4,CORPOICA,2,3,3,14,,20,0,0,156.4,,,,
2007-02-27,3.4,CORPOICA,2,3,4,35,12,71,3.5,249.7,687.5,98.1,1259.9,,3.9
2008-02-19,4.4,CORPOICA,2,3,4,83,1,65,4.1,266.8,1579,149.4,,,4.2
2008-09-03,4.9,CORPOICA,2,3,4,99.5,25,64,4.6,292.5,1453.5,151.1,3952.5,4.16666666666667,4.6
2009-05-28,5.7,CORPOICA,2,3,4,148,30,64,5.4,348.7,2204.2,196.1,6149.8,3.75,5.5
2009-08-07,5.9,CORPOICA,2,3,4,175,37,70,5.5,383.9,1987.7,200.7,7666.2,,6
2010-10-11,7,CORPOICA,2,3,4,240,42,52,5.5,288.2,2866.5,218.8,9535.8,3,4.5
2011-11-29,8.2,CORPOICA,2,3,4,81.5,34,48,6.5,311.6,722.5,179.3,6183.6,2.61538461538462,4.9
2012-12-06,9.2,CORPOICA,2,3,4,373,,41,8.5,349.9,3304.2,260.2,,,5.5
2015-02-13,11.4,CORPOICA,2,3,4,466,,35,7.9,276.1,3608.2,294.2,,,4.3
2016-04-12,12.5,CORPOICA,2,3,4,548,,34,7.9,270.3,2786.1,263.4,,,4.2
2018-08-09,14.9,CORPOICA,2,3,4,658,,36,6.6,239,2789.7,349.9,,,3.8
2010-10-11,7,CORPOICA,2,3,5,240,,47,4.3,201.8,2610.6,239.9,,,3.2
2012-12-06,9.2,CORPOICA,2,3,5,399,,39,8,310.6,4068.6,285.9,,,4.9
2015-02-13,11.4,CORPOICA,2,3,5,511,,44,8.3,364.5,3988.1,313,,,5.7
2016-04-12,12.5,CORPOICA,2,3,5,564,,47,7.4,346.6,4125.1,322,,,5.4
2018-08-09,14.9,CORPOICA,2,3,5,582,,46,6.3,290.2,3539.2,313.7,,,4.6
2007-02-27,3.4,CORPOICA,2,3,6,28,10,53,3.5,184.5,527.8,161.9,1682.6,,2.9
2008-02-19,4.4,CORPOICA,2,3,6,75,6,57,5.3,302.8,1438.8,231,1560.5,,4.8
2008-09-03,4.9,CORPOICA,2,3,6,100,21,58,6,346.2,1420.2,243,5274.2,3.5,5.4
2009-05-28,5.7,CORPOICA,2,3,6,136,25,48,6,289.3,1955.8,270.8,7007.5,3.125,4.5
2009-08-07,5.9,CORPOICA,2,3,6,152,31,50,7,347.6,2115.9,306.2,9749.4,,5.5
2010-10-11,7,CORPOICA,2,3,6,210,35,41,8.7,356,2305.2,386.4,13804.2,2.5,5.6
2011-11-29,8.2,CORPOICA,2,3,6,351,31,47,6.3,298.1,4164.5,262.4,8639.6,2.38461538461538,4.7
2012-12-06,9.2,CORPOICA,2,3,6,351,,36,9.3,333.9,3315.6,515.8,,,5.2
2015-02-13,11.4,CORPOICA,2,3,6,433,,37,11.1,411.3,3607.7,531.7,,,6.5
2016-04-12,12.5,CORPOICA,2,3,6,491,,36,10,359.1,3332.1,490.6,,,5.6
2018-08-09,14.9,CORPOICA,2,3,6,612,,32,9.7,310.2,3656.1,525.2,,,4.9
2007-03-01,3.4,CORPOICA,2,4,1,40,10,51,4.5,230.8,790.3,130.7,1403.1,,3.6
2008-02-21,4.4,CORPOICA,2,4,1,85,7,57,6,343.3,1760.1,202.2,1628.7,,5.4
2008-09-05,4.9,CORPOICA,2,4,1,115,17,48,6.5,311.4,1782.9,209,3769.3,2.83333333333333,4.9
2009-08-08,5.9,CORPOICA,2,4,1,170,24,43,8.1,348.6,2075.1,246.8,6174.1,2.18181818181818,5.5
2010-10-12,7,CORPOICA,2,4,1,235,,34,8.8,300.8,2615.3,235.6,,,4.7
2011-12-01,8.2,CORPOICA,2,4,1,321.5,27,35,9,315.3,3332,262.2,7483.6,2.07692307692308,5
2012-12-05,9.2,CORPOICA,2,4,1,386,,30,10.4,311.3,3340.5,284,,,4.9
2015-02-18,11.4,CORPOICA,2,4,1,506,,28,11.3,316.3,3851,316.6,,,5
2016-04-14,12.5,CORPOICA,2,4,1,601,,31,9.9,307.1,3904.4,299.5,,,4.8
2018-08-09,14.9,CORPOICA,2,4,1,700,,28,10.3,288.3,4181.8,353.1,506.4,,4.5
2010-10-12,7,CORPOICA,2,4,2,219,,33,8.2,270.6,2490.2,226.7,,,4.3
2011-12-01,8.2,CORPOICA,2,4,2,268.3,26,30,8,240.8,2731.4,291.6,7911.5,2,3.8
2012-12-05,9.2,CORPOICA,2,4,2,338,,30,9.2,276.3,3120.1,233,,,4.3
2015-02-18,11.4,CORPOICA,2,4,2,463,,33,11.1,366.2,3397.8,300.3,,,5.8
2016-04-14,12.5,CORPOICA,2,4,2,531,,29,10.1,291.8,3377.7,295.3,,,4.6
2018-08-09,14.9,CORPOICA,2,4,2,654,,28,10.4,291,3711,305.3,,,4.6
2007-03-01,3.4,CORPOICA,2,4,3,38,10,57,4.1,235.4,934.3,143.6,1548.7,,3.7
2008-02-21,4.4,CORPOICA,2,4,3,83,7,56,5.3,294.8,1779.2,204.6,1647.8,,4.6
2008-09-05,4.9,CORPOICA,2,4,3,105,14,43,6.5,280.5,1691.7,216.4,3234.6,2.33333333333333,4.4
2009-08-08,5.9,CORPOICA,2,4,3,153,24,48,7.7,369.6,2254.2,262.8,6581.2,2.18181818181818,5.8
2010-10-12,7,CORPOICA,2,4,3,225,,36,9.6,346.6,2663.9,363.9,,,5.4
2011-12-01,8.2,CORPOICA,2,4,3,303.8,25,29,11.7,339.4,2828.9,320.1,8345.7,1.92307692307692,5.3
2012-12-05,9.2,CORPOICA,2,4,3,348,,30,12.6,378.6,3326.1,356.8,,,6
2016-04-14,12.5,CORPOICA,2,4,3,546,,30,13.3,399.2,3490.5,392.6,,,6.3
2018-08-09,14.9,CORPOICA,2,4,3,680,,24,13.3,320,4295.3,382.8,520.2,,5
2007-03-01,3.4,CORPOICA,2,4,4,25,16,46,3.9,178.4,496.1,142.3,2337.1,,2.8
2008-02-21,4.4,CORPOICA,2,4,4,64,7,56,5.8,326.8,1377.7,237.3,1827.9,,5.1
2008-09-05,4.9,CORPOICA,2,4,4,90,17,47,6.5,304.4,1597.8,255.2,4532.3,2.83333333333333,4.8
2009-08-08,5.9,CORPOICA,2,4,4,118,25,44,7.4,323.7,1657.9,241.4,6234.8,2.27272727272727,5.1
2010-10-12,7,CORPOICA,2,4,4,194,29,34,8.5,288.3,2230.7,238.2,7177.5,2.07142857142857,4.5
2011-12-01,8.2,CORPOICA,2,4,4,235.2,27,32,7.8,250.3,2549.8,276.4,7770.7,2.07692307692308,3.9
2012-12-05,9.2,CORPOICA,2,4,4,291,,31,9.3,286.9,2740.1,216.1,,,4.5
2015-02-18,11.4,CORPOICA,2,4,4,403,,31,10.3,318,3056.5,370.3,,,5
2016-04-14,12.5,CORPOICA,2,4,4,492,,29,10,290.7,3074.7,296.4,,,4.6
2018-08-09,14.9,CORPOICA,2,4,4,710,,27,11.5,309.8,4256.8,400.4,515.5,,4.9
2010-10-12,7,CORPOICA,2,4,5,162,,36,8.7,314,1713.1,209.1,,,4.9
2011-12-01,8.2,CORPOICA,2,4,5,220.3,28,35,8.1,283.7,2116,239.2,6952.6,2.15384615384615,4.5
2012-12-05,9.2,CORPOICA,2,4,5,272,,39,9.4,366.3,2300.6,231.9,,,5.8
2015-02-18,11.4,CORPOICA,2,4,5,373.6,,29,10.8,314.4,2623.6,292.3,,,4.9
2016-04-14,12.5,CORPOICA,2,4,5,467,,30,9.2,277.1,2811.1,285.8,,,4.4
2018-08-09,14.9,CORPOICA,2,4,5,586,,27,10.4,281.8,3011.4,281.8,,,4.4
2007-03-01,3.4,CORPOICA,2,4,6,30,9,48,3.5,169.5,566.4,120.8,1155.8,,2.7
2008-02-21,4.4,CORPOICA,2,4,6,73,7,63,6.1,384.5,1652.9,168.2,1377.6,,6
2008-09-05,4.9,CORPOICA,2,4,6,88,17,50,6.3,314.4,1487.4,196.4,3518.5,2.83333333333333,4.9
2009-08-08,5.9,CORPOICA,2,4,6,125,29,42,6.1,257.6,1739.2,196.8,5918.1,2.63636363636364,4
2010-10-12,7,CORPOICA,2,4,6,200,30,35,8.7,303.4,2359.4,198,6227.1,2.14285714285714,4.8
2011-12-01,8.2,CORPOICA,2,4,6,248.3,28,36,8.4,302.2,2646.3,216.3,6376.3,2.15384615384615,4.7
2012-12-05,9.2,CORPOICA,2,4,6,301,,31,8.9,275.6,2536.1,231.7,,,4.3
2016-04-14,12.5,CORPOICA,2,4,6,472,,29,7.8,225.6,2994.9,226.4,,,3.5
2018-08-09,14.9,CORPOICA,2,4,6,708,,27,10.1,272.8,4169,269.7,504.9,,4.3
2007-02-16,3.4,"DAMI 103,101",3,1,1,43.5,9,64,4.5,287.1,961.1,141,1385.6,,4.5
2008-02-05,4.4,"DAMI 103,101",3,1,1,102.4,7,62,6.5,402.2,1986.5,208.1,1697.5,,6.3
2008-08-26,4.9,"DAMI 103,101",3,1,1,149.4,21,56,6.4,356.6,2012.6,210.3,4659.7,3.5,5.6
2009-07-29,5.8,"DAMI 103,101",3,1,1,202,30,47,7.2,337.5,2633.2,234.6,7355.5,2.72727272727273,5.3
2010-10-04,7,"DAMI 103,101",3,1,1,275,34,40,7.7,310,2999.5,232.2,8256.9,2.42857142857143,4.9
2011-11-10,8.1,"DAMI 103,101",3,1,1,353,,35,8.7,303.3,3149.4,258.4,,,4.8
2013-01-18,9.3,"DAMI 103,101",3,1,1,337,,38,9,340.2,2665,265.3,,,5.3
2015-02-11,11.4,"DAMI 103,101",3,1,1,510,,43,9.6,412.5,3502.4,365.5,,,6.5
2018-07-30,14.8,"DAMI 103,101",3,1,1,690,,30,10.1,302.9,3389.6,272,,,4.8
2010-10-04,7,"DAMI 103,101",3,1,2,340,,45,7.6,343.1,3529.1,270.2,,,5.4
2011-11-10,8.1,"DAMI 103,101",3,1,2,424,33,40,8.1,324.9,4138.1,316.1,10933.6,2.53846153846154,5.1
2013-01-18,9.3,"DAMI 103,101",3,1,2,463,,39,9.3,361.6,4134.1,283.2,500.6,,5.7
2015-02-11,11.4,"DAMI 103,101",3,1,2,583,,41,10.5,430.5,4224.1,322.5,511.5,,6.8
2016-03-15,12.5,"DAMI 103,101",3,1,2,639,,36,9.6,344.6,3869.2,301.4,,,5.4
2018-07-30,14.8,"DAMI 103,101",3,1,2,780,,36,8.4,301.4,9353.4,316.4,1132.7,,4.7
2007-02-16,3.4,"DAMI 103,101",3,1,3,61.5,9,70,5,351.8,1327.9,173.7,1724.2,,5.5
2008-02-05,4.4,"DAMI 103,101",3,1,3,107,7,66,4.9,325.3,2110.2,234.6,1897.8,,5.1
2008-08-26,4.9,"DAMI 103,101",3,1,3,138,20,61,7.5,455.5,1743.7,228.1,4773,3.33333333333333,7.2
2009-07-29,5.8,"DAMI 103,101",3,1,3,192.5,28,49,8.3,407.8,2261.7,330.1,9517.9,2.54545454545455,6.4
2010-10-04,7,"DAMI 103,101",3,1,3,263,33,42,10.4,436.8,2943.6,288.3,9868.8,2.35714285714286,6.9
2011-11-10,8.1,"DAMI 103,101",3,1,3,350,27,45,11,495.2,3355.5,314.8,8905.4,2.07692307692308,7.8
2013-01-18,9.3,"DAMI 103,101",3,1,3,399,,38,12.2,462.9,3258.2,348.1,,,7.3
2007-02-16,3.4,"DAMI 103,101",3,1,4,44.5,10,69,5,342.8,960.9,145.6,1572.4,,5.4
2008-02-05,4.4,"DAMI 103,101",3,1,4,104.8,7,65,7.5,485.7,1816.2,243,1920.7,,7.6
2008-08-26,4.9,"DAMI 103,101",3,1,4,146.8,21,55,7.5,413.6,2190,246.5,5442.3,3.5,6.5
2009-07-29,5.8,"DAMI 103,101",3,1,4,205,26,45,7.5,336,2742.6,260.9,7115.9,2.36363636363636,5.3
2010-10-04,7,"DAMI 103,101",3,1,4,261,35,41,7.9,322.9,2928.7,262.8,9552.3,2.5,5.1
2011-11-10,8.1,"DAMI 103,101",3,1,4,363,29,44,10.9,478,3498,287.5,8761,2.23076923076923,7.5
2013-01-18,9.3,"DAMI 103,101",3,1,4,407,,36,10.5,377.4,3756.5,307.7,,,5.9
2015-02-11,11.4,"DAMI 103,101",3,1,4,512,,32,11.8,377.8,3606.1,367.7,,,5.9
2016-03-15,12.5,"DAMI 103,101",3,1,4,558,,34,9.8,332.6,3429.6,334.4,,,5.2
2018-07-30,14.8,"DAMI 103,101",3,1,4,660,,32,9.2,292.9,3709.5,314.3,,,4.6
2010-10-04,7,"DAMI 103,101",3,1,5,255,,41,11,450,2788.6,313.7,,,7.1
2011-11-10,8.1,"DAMI 103,101",3,1,5,356,27,39,12.1,471.1,3404.2,319.3,9034.2,2.07692307692308,7.4
2013-01-18,9.3,"DAMI 103,101",3,1,5,410,,34,12.6,427.7,3524.3,326.5,,,6.7
2015-02-11,11.4,"DAMI 103,101",3,1,5,508,,41,12.8,522.9,3461.8,343.2,,,8.2
2016-03-15,12.5,"DAMI 103,101",3,1,5,565,,33,13.1,431.3,3627.4,392.1,,,6.8
2018-07-30,14.8,"DAMI 103,101",3,1,5,680,,42,11.2,470.8,3486.4,351.5,,,7.4
2007-02-16,3.4,"DAMI 103,101",3,1,6,45.6,9,80,4.6,368.2,1029.1,125,1249.4,,5.8
2008-02-05,4.4,"DAMI 103,101",3,1,6,113.8,8,68,7.2,486.8,2134.4,232.2,2115.9,,7.7
2008-08-26,4.9,"DAMI 103,101",3,1,6,154.8,22,58,7.2,415.1,2189.4,221.7,5141.8,3.66666666666667,6.5
2009-07-29,5.8,"DAMI 103,101",3,1,6,234,30,54,7.7,417.9,3010.2,250.1,7867.6,2.72727272727273,6.6
2010-10-04,7,"DAMI 103,101",3,1,6,314,36,42,9.4,393.6,3281.6,258.4,9700.4,2.57142857142857,6.2
2011-11-10,8.1,"DAMI 103,101",3,1,6,398,32,42,10.9,456.4,4021.7,296,9957.7,2.46153846153846,7.2
2013-01-18,9.3,"DAMI 103,101",3,1,6,459,,38,11.2,425,3841.9,329.2,,,6.7
2016-03-15,12.5,"DAMI 103,101",3,1,6,616,,34,11,373.2,3795.9,324.3,,,5.9
2018-07-30,14.8,"DAMI 103,101",3,1,6,721,,38,8.3,315.8,4052.3,324,,,5
2007-02-24,3.4,"DAMI 103,101",3,2,1,94,10,82,6.2,504.3,1906.1,198.9,2219.6,,7.9
2008-02-16,4.4,"DAMI 103,101",3,2,1,158,7,55,8.4,462.5,3004.3,287.4,2375.5,,7.3
2008-09-01,4.9,"DAMI 103,101",3,2,1,210.5,20,53,8,423.9,3108.4,301.3,6401.4,3.33333333333333,6.7
2009-04-03,5.5,"DAMI 103,101",3,2,1,230,19,62,8.7,541,2997.3,327.2,6578.9,2.71428571428571,8.5
2009-08-01,5.8,"DAMI 103,101",3,2,1,273.3,28,53,9.3,495.2,3604.5,328,9619.4,,7.8
2010-10-05,7,"DAMI 103,101",3,2,1,360,,43,9.4,402.7,3966.1,300.7,,,6.3
2011-11-11,8.1,"DAMI 103,101",3,2,1,424.3,32,43,12.4,535.3,3946.2,330.9,11067.6,2.46153846153846,8.4
2012-12-07,9.2,"DAMI 103,101",3,2,1,482,,38,11.6,438.9,4001,385.9,,,6.9
2016-04-04,12.5,"DAMI 103,101",3,2,1,664,,35,12.8,448.1,4064.4,416.9,,,7
2018-08-02,14.8,"DAMI 103,101",3,2,1,765,,43,8.7,374.1,4280.8,378.8,518.4,,5.9
2010-10-05,7,"DAMI 103,101",3,2,2,340,,38,9.4,356.6,3673.1,320.2,,,5.6
2011-11-11,8.1,"DAMI 103,101",3,2,2,443.5,34,34,10.6,358.7,4239.5,326.2,11605,2.61538461538462,5.6
2012-12-07,9.2,"DAMI 103,101",3,2,2,437,,37,11.3,416.4,3708.3,398.6,,,6.5
2015-02-12,11.4,"DAMI 103,101",3,2,2,640,,34,12.1,412.9,4225.3,468.1,511.7,,6.5
2016-04-04,12.5,"DAMI 103,101",3,2,2,710,,36,11.5,414.4,4085.5,403.7,,,6.5
2018-08-02,14.8,"DAMI 103,101",3,2,2,794,,25,10.5,263.7,4306.9,366.4,521.6,,4.1
2007-02-24,3.4,"DAMI 103,101",3,2,3,96,11,60,5.6,338.5,2285.2,215,2641.2,,5.3
2008-02-16,4.4,"DAMI 103,101",3,2,3,187,3,56,7.8,439.4,3671,305.1,1359.9,,6.9
2008-09-01,4.9,"DAMI 103,101",3,2,3,245,20,52,8.5,440.4,3682.5,283,6105.1,3.33333333333333,6.9
2009-04-03,5.5,"DAMI 103,101",3,2,3,256,18,52,9.1,471.3,3508.1,334.9,6453.9,2.57142857142857,7.4
2009-08-01,5.8,"DAMI 103,101",3,2,3,308,27,52,9.1,472.2,4352.3,322.7,9238.8,,7.4
2010-10-05,7,"DAMI 103,101",3,2,3,410,40,44,9.3,410.9,4552,340.4,14166.1,2.85714285714286,6.5
2011-11-11,8.1,"DAMI 103,101",3,2,3,468,33,47,12.6,594.2,4525.6,331.6,11492.4,2.53846153846154,9.3
2012-12-07,9.2,"DAMI 103,101",3,2,3,516,,40,12.1,483,4255.2,406.3,515.3,,7.6
2015-02-12,11.4,"DAMI 103,101",3,2,3,678,,38,13,495.1,5012.6,421.3,607,,7.8
2018-08-02,14.8,"DAMI 103,101",3,2,3,796,,36,8.6,310.6,4437.2,342.1,537.3,,4.9
2007-02-24,3.4,"DAMI 103,101",3,2,4,70,11,71,4.5,321,1487.3,166.6,2012.4,,5
2008-02-16,4.4,"DAMI 103,101",3,2,4,118,7,52,6.9,358.1,2181.8,264.1,2112.8,,5.6
2008-09-01,4.9,"DAMI 103,101",3,2,4,183,20,52,7.1,371.1,2743.2,220,4731.4,3.33333333333333,5.8
2009-04-03,5.5,"DAMI 103,101",3,2,4,200,19,59,8.5,503.1,2744.3,322.4,6457.2,2.71428571428571,7.9
2009-08-01,5.8,"DAMI 103,101",3,2,4,230,28,46,8.4,384.7,3151.6,310.5,9075.4,,6
2010-10-14,7,"DAMI 103,101",3,2,4,321.3,33,42,10,421.2,3677.9,320,11005.9,2.35714285714286,6.6
2011-11-11,8.1,"DAMI 103,101",3,2,4,381.4,28,51,9.6,489.3,3725.8,261.3,7766.6,2.33333333333333,7.7
2012-12-07,9.2,"DAMI 103,101",3,2,4,447,,36,10.9,390.6,3783.4,344.1,,,6.1
2015-02-12,11.4,"DAMI 103,101",3,2,4,575,,38,10.9,414.6,3952.8,387.2,,,6.5
2016-04-04,12.5,"DAMI 103,101",3,2,4,636,,36,11,397.4,3046.1,417.3,,,6.2
2018-08-02,14.8,"DAMI 103,101",3,2,4,753,,34,9.7,328.3,3277.3,349.2,,,5.2
2010-10-14,7,"DAMI 103,101",3,2,5,396,,45,9.7,435.2,4347.4,273.2,526.5,,6.8
2011-11-11,8.1,"DAMI 103,101",3,2,5,454.8,29,38,10.6,403.8,4426,305,9381,2.41666666666667,6.3
2012-12-07,9.2,"DAMI 103,101",3,2,5,507,,37,11.8,436.8,3921.7,322.7,,,6.9
2018-08-02,14.8,"DAMI 103,101",3,2,5,806,,35,9.2,322.5,3991.8,298.2,,,5.1
2007-02-24,3.4,"DAMI 103,101",3,2,6,90,12,77,4.9,378.3,1772.1,165.2,2196.8,,5.9
2008-02-16,4.4,"DAMI 103,101",3,2,6,145,7,63,5.9,369.3,3071.6,251.5,2132.2,,5.8
2008-09-01,4.9,"DAMI 103,101",3,2,6,211,20,56,7.5,419.2,3321.5,251.9,5439.8,3.33333333333333,6.6
2009-04-03,5.5,"DAMI 103,101",3,2,6,221,19,53,8.3,438.8,2980.3,297.5,6013.2,2.71428571428571,6.9
2009-08-01,5.8,"DAMI 103,101",3,2,6,239,28,43,8.3,356.4,2988.3,303.6,8863.7,,5.6
2010-10-05,7,"DAMI 103,101",3,2,6,360,43,43,10.8,463,4176.5,266.4,11962.6,3.07142857142857,7.3
2011-11-11,8.1,"DAMI 103,101",3,2,6,410,31,37,9.9,365.4,3838.5,306.6,9969.9,2.38461538461538,5.7
2012-12-07,9.2,"DAMI 103,101",3,2,6,476,,38,10.4,393.6,3977.1,336.2,,,6.2
2015-02-12,11.4,"DAMI 103,101",3,2,6,606,,37,11.7,431.9,4240.5,392.5,513.5,,6.8
2016-04-04,12.5,"DAMI 103,101",3,2,6,677,,38,11,417.5,3224.3,382.9,,,6.6
2018-08-02,14.8,"DAMI 103,101",3,2,6,791,,33,9,297.6,3374.8,332.7,,,4.7
2007-02-28,3.4,"DAMI 103,101",3,3,1,50,9,69,4,276.3,823.2,136.3,1326.2,,4.3
2008-02-19,4.4,"DAMI 103,101",3,3,1,48,6,52,6.2,323.2,932.9,194.5,1280.1,,5.1
2008-09-03,4.9,"DAMI 103,101",3,3,1,132,21,53,5.6,294.3,1767.6,195.2,4313,3.5,4.6
2009-08-07,5.9,"DAMI 103,101",3,3,1,204,30,46,6.3,287.7,2278.7,247.6,7704.6,2.72727272727273,4.5
2010-10-12,7,"DAMI 103,101",3,3,1,285,37,43,8.5,365.4,2888.2,232.2,8942.2,2.64285714285714,5.7
2011-11-29,8.2,"DAMI 103,101",3,3,1,384,31,42,7.8,329.3,3060.9,255.4,8287.4,2.38461538461538,5.2
2012-12-06,9.2,"DAMI 103,101",3,3,1,424,,36,9.6,347.3,3013.1,302.2,,,5.5
2016-04-12,12.5,"DAMI 103,101",3,3,1,602,,29,10,289,3158.9,237.3,,,4.5
