Siembra;Año;Mes;Fecha;Edad;Tratamiento;Repetición;Palma;RFF_kg;NR_unidad;PMR_kg;Ton_ha
1/10/2003;2006;2;1/02/2006;2.34;11;1;1;6.0;2.0;3.0;0.9
1/10/2003;2006;2;1/02/2006;2.34;11;1;2;19.0;4.0;4.8;2.7
1/10/2003;2006;2;1/02/2006;2.34;11;2;1;12.0;3.0;4.0;1.7
1/10/2003;2006;2;1/02/2006;2.34;11;2;3;14.5;3.0;4.8;2.1
1/10/2003;2006;2;1/02/2006;2.34;11;2;4;4.0;1.0;4.0;0.6
1/10/2003;2006;2;1/02/2006;2.34;11;2;5;6.0;2.0;3.0;0.9
1/10/2003;2006;2;1/02/2006;2.34;11;3;1;7.0;2.0;3.5;1.0
1/10/2003;2006;2;1/02/2006;2.34;11;3;4;12.0;2.0;6.0;1.7
1/10/2003;2006;2;1/02/2006;2.34;11;3;5;14.5;4.0;3.6;2.1
1/10/2003;2006;2;1/02/2006;2.34;11;3;6;4.0;1.0;4.0;0.6
1/10/2003;2006;2;1/02/2006;2.34;11;4;1;4.0;2.0;2.0;0.6
1/10/2003;2006;2;1/02/2006;2.34;11;4;5;1.0;1.0;1.0;0.1
1/10/2003;2006;2;1/02/2006;2.34;12;2;6;20.5;3.0;6.8;2.9
1/10/2003;2006;2;1/02/2006;2.34;17;4;1;1.0;1.0;1.0;0.1
1/10/2003;2006;2;1/02/2006;2.34;17;4;3;1.0;1.0;1.0;0.1
1/10/2003;2006;2;1/02/2006;2.34;18;1;2;5.5;2.0;2.8;0.8
1/10/2003;2006;2;1/02/2006;2.34;18;1;3;1.0;1.0;1.0;0.1
1/10/2003;2006;2;1/02/2006;2.34;18;1;4;8.0;2.0;4.0;1.1
1/10/2003;2006;2;1/02/2006;2.34;18;1;5;6.0;2.0;3.0;0.9
1/10/2003;2006;2;1/02/2006;2.34;18;1;6;1.5;1.0;1.5;0.2
1/10/2003;2006;2;1/02/2006;2.34;18;2;2;4.0;1.0;4.0;0.6
1/10/2003;2006;2;1/02/2006;2.34;18;2;3;1.0;1.0;1.0;0.1
1/10/2003;2006;2;1/02/2006;2.34;18;2;5;16.0;5.0;3.2;2.3
1/10/2003;2006;2;1/02/2006;2.34;18;2;6;4.0;1.0;4.0;0.6
1/10/2003;2006;3;1/03/2006;2.42;1;1;1;3.5;1.0;3.5;0.5
1/10/2003;2006;3;1/03/2006;2.42;1;1;2;2.0;1.0;2.0;0.3
1/10/2003;2006;3;1/03/2006;2.42;1;1;3;2.3;1.0;2.3;0.3
1/10/2003;2006;3;1/03/2006;2.42;1;1;4;9.3;2.0;4.6;1.3
1/10/2003;2006;3;1/03/2006;2.42;1;1;5;12.0;2.0;6.0;1.7
1/10/2003;2006;3;1/03/2006;2.42;1;1;6;15.3;4.0;3.8;2.2
1/10/2003;2006;3;1/03/2006;2.42;1;2;1;22.3;6.0;3.7;3.2
1/10/2003;2006;3;1/03/2006;2.42;1;2;2;4.0;1.0;4.0;0.6
1/10/2003;2006;3;1/03/2006;2.42;1;2;4;5.8;1.0;5.8;0.8
1/10/2003;2006;3;1/03/2006;2.42;1;2;5;26.0;5.0;5.2;3.7
1/10/2003;2006;3;1/03/2006;2.42;1;2;6;7.5;2.0;3.8;1.1
1/10/2003;2006;3;1/03/2006;2.42;1;3;1;1.3;1.0;1.3;0.2
1/10/2003;2006;3;1/03/2006;2.42;1;3;2;3.0;1.0;3.0;0.4
1/10/2003;2006;3;1/03/2006;2.42;1;3;3;1.0;1.0;1.0;0.1
1/10/2003;2006;3;1/03/2006;2.42;1;3;4;9.3;4.0;2.3;1.3
1/10/2003;2006;3;1/03/2006;2.42;1;3;5;7.3;3.0;2.4;1.0
1/10/2003;2006;3;1/03/2006;2.42;1;3;6;5.0;3.0;1.7;0.7
1/10/2003;2006;3;1/03/2006;2.42;1;4;1;4.5;2.0;2.3;0.6
1/10/2003;2006;3;1/03/2006;2.42;1;4;2;2.0;1.0;2.0;0.3
1/10/2003;2006;3;1/03/2006;2.42;1;4;3;5.0;1.0;5.0;0.7
1/10/2003;2006;3;1/03/2006;2.42;1;4;4;3.3;1.0;3.3;0.5
1/10/2003;2006;3;1/03/2006;2.42;1;4;5;3.5;1.0;3.5;0.5
1/10/2003;2006;3;1/03/2006;2.42;2;2;1;4.0;1.0;4.0;0.6
1/10/2003;2006;3;1/03/2006;2.42;2;2;3;4.0;1.0;4.0;0.6
1/10/2003;2006;3;1/03/2006;2.42;2;2;5;1.3;1.0;1.3;0.2
1/10/2003;2006;3;1/03/2006;2.42;2;3;2;2.5;1.0;2.5;0.4
1/10/2003;2006;3;1/03/2006;2.42;2;3;3;1.8;1.0;1.8;0.3
1/10/2003;2006;3;1/03/2006;2.42;2;3;5;2.0;1.0;2.0;0.3
1/10/2003;2006;3;1/03/2006;2.42;3;1;2;1.0;1.0;1.0;0.1
1/10/2003;2006;3;1/03/2006;2.42;3;1;3;7.8;2.0;3.9;1.1
1/10/2003;2006;3;1/03/2006;2.42;3;1;5;4.0;1.0;4.0;0.6
1/10/2003;2006;3;1/03/2006;2.42;3;1;6;6.3;2.0;3.1;0.9
1/10/2003;2006;3;1/03/2006;2.42;3;2;1;8.8;2.0;4.4;1.3
1/10/2003;2006;3;1/03/2006;2.42;3;2;2;8.5;2.0;4.3;1.2
1/10/2003;2006;3;1/03/2006;2.42;3;2;3;7.8;2.0;3.9;1.1
1/10/2003;2006;3;1/03/2006;2.42;3;2;4;3.5;1.0;3.5;0.5
1/10/2003;2006;3;1/03/2006;2.42;3;2;6;2.0;1.0;2.0;0.3
1/10/2003;2006;3;1/03/2006;2.42;3;3;5;5.3;2.0;2.6;0.8
1/10/2003;2006;3;1/03/2006;2.42;3;3;6;6.0;2.0;3.0;0.9
1/10/2003;2006;3;1/03/2006;2.42;3;4;2;3.5;1.0;3.5;0.5
1/10/2003;2006;3;1/03/2006;2.42;3;4;4;3.0;1.0;3.0;0.4
1/10/2003;2006;3;1/03/2006;2.42;4;1;3;7.8;2.0;3.9;1.1
1/10/2003;2006;3;1/03/2006;2.42;4;1;5;10.0;3.0;3.3;1.4
1/10/2003;2006;3;1/03/2006;2.42;4;1;6;4.0;1.0;4.0;0.6
1/10/2003;2006;3;1/03/2006;2.42;4;2;4;1.0;1.0;1.0;0.1
1/10/2003;2006;3;1/03/2006;2.42;4;2;5;5.5;2.0;2.8;0.8
1/10/2003;2006;3;1/03/2006;2.42;4;3;1;3.0;1.0;3.0;0.4
1/10/2003;2006;3;1/03/2006;2.42;4;4;1;1.5;1.0;1.5;0.2
1/10/2003;2006;3;1/03/2006;2.42;4;4;3;5.8;3.0;1.9;0.8
1/10/2003;2006;3;1/03/2006;2.42;4;4;5;2.8;2.0;1.4;0.4
1/10/2003;2006;3;1/03/2006;2.42;4;4;6;3.5;2.0;1.8;0.5
1/10/2003;2006;3;1/03/2006;2.42;5;1;1;5.5;2.0;2.8;0.8
1/10/2003;2006;3;1/03/2006;2.42;5;2;1;10.0;3.0;3.3;1.4
1/10/2003;2006;3;1/03/2006;2.42;5;2;3;6.0;2.0;3.0;0.9
1/10/2003;2006;3;1/03/2006;2.42;5;2;4;6.5;2.0;3.3;0.9
1/10/2003;2006;3;1/03/2006;2.42;5;2;5;6.0;2.0;3.0;0.9
1/10/2003;2006;3;1/03/2006;2.42;5;2;6;3.3;1.0;3.3;0.5
1/10/2003;2006;3;1/03/2006;2.42;5;3;1;2.0;1.0;2.0;0.3
1/10/2003;2006;3;1/03/2006;2.42;6;1;1;6.0;2.0;3.0;0.9
1/10/2003;2006;3;1/03/2006;2.42;6;1;2;2.8;1.0;2.8;0.4
1/10/2003;2006;3;1/03/2006;2.42;6;1;3;8.8;3.0;2.9;1.3
1/10/2003;2006;3;1/03/2006;2.42;6;1;4;4.8;1.0;4.8;0.7
1/10/2003;2006;3;1/03/2006;2.42;6;1;5;7.3;2.0;3.6;1.0
1/10/2003;2006;3;1/03/2006;2.42;6;1;6;18.5;4.0;4.6;2.6
1/10/2003;2006;3;1/03/2006;2.42;6;2;2;4.5;2.0;2.3;0.6
1/10/2003;2006;3;1/03/2006;2.42;6;3;2;11.5;3.0;3.8;1.6
1/10/2003;2006;3;1/03/2006;2.42;6;3;3;3.0;1.0;3.0;0.4
1/10/2003;2006;3;1/03/2006;2.42;6;3;4;8.5;3.0;2.8;1.2
1/10/2003;2006;3;1/03/2006;2.42;6;3;6;3.8;1.0;3.8;0.5
1/10/2003;2006;3;1/03/2006;2.42;6;4;1;15.0;4.0;3.8;2.1
1/10/2003;2006;3;1/03/2006;2.42;6;4;2;2.0;1.0;2.0;0.3
1/10/2003;2006;3;1/03/2006;2.42;6;4;4;3.0;1.0;3.0;0.4
1/10/2003;2006;3;1/03/2006;2.42;7;1;1;2.0;1.0;2.0;0.3
1/10/2003;2006;3;1/03/2006;2.42;7;1;2;4.8;2.0;2.4;0.7
1/10/2003;2006;3;1/03/2006;2.42;7;1;3;2.0;1.0;2.0;0.3
1/10/2003;2006;3;1/03/2006;2.42;7;1;4;11.5;4.0;2.9;1.6
1/10/2003;2006;3;1/03/2006;2.42;7;1;5;11.0;3.0;3.7;1.6
1/10/2003;2006;3;1/03/2006;2.42;7;1;6;6.3;2.0;3.1;0.9
1/10/2003;2006;3;1/03/2006;2.42;7;2;1;4.5;2.0;2.3;0.6
1/10/2003;2006;3;1/03/2006;2.42;7;2;2;8.3;2.0;4.1;1.2
1/10/2003;2006;3;1/03/2006;2.42;7;2;4;2.5;1.0;2.5;0.4
1/10/2003;2006;3;1/03/2006;2.42;7;2;5;8.0;2.0;4.0;1.1
1/10/2003;2006;3;1/03/2006;2.42;7;3;6;1.0;1.0;1.0;0.1
1/10/2003;2006;3;1/03/2006;2.42;7;4;6;7.8;2.0;3.9;1.1
1/10/2003;2006;3;1/03/2006;2.42;8;1;1;13.0;3.0;4.3;1.9
1/10/2003;2006;3;1/03/2006;2.42;8;1;2;14.3;3.0;4.8;2.0
1/10/2003;2006;3;1/03/2006;2.42;8;1;3;14.0;4.0;3.5;2.0
1/10/2003;2006;3;1/03/2006;2.42;8;1;4;7.5;3.0;2.5;1.1
1/10/2003;2006;3;1/03/2006;2.42;8;1;5;8.8;3.0;2.9;1.3
1/10/2003;2006;3;1/03/2006;2.42;8;1;6;12.5;3.0;4.2;1.8
1/10/2003;2006;3;1/03/2006;2.42;8;2;2;13.3;4.0;3.3;1.9
1/10/2003;2006;3;1/03/2006;2.42;8;2;3;22.3;4.0;5.6;3.2
1/10/2003;2006;3;1/03/2006;2.42;8;2;4;12.3;4.0;3.1;1.8
1/10/2003;2006;3;1/03/2006;2.42;8;2;5;10.3;3.0;3.4;1.5
1/10/2003;2006;3;1/03/2006;2.42;8;2;6;17.8;4.0;4.4;2.5
1/10/2003;2006;3;1/03/2006;2.42;8;4;1;4.5;1.0;4.5;0.6
1/10/2003;2006;3;1/03/2006;2.42;8;4;3;5.3;3.0;1.8;0.8
1/10/2003;2006;3;1/03/2006;2.42;8;4;4;9.5;2.0;4.8;1.4
1/10/2003;2006;3;1/03/2006;2.42;8;4;5;16.0;3.0;5.3;2.3
1/10/2003;2006;3;1/03/2006;2.42;8;4;6;4.5;1.0;4.5;0.6
1/10/2003;2006;3;1/03/2006;2.42;9;1;2;6.5;2.0;3.3;0.9
1/10/2003;2006;3;1/03/2006;2.42;9;1;3;8.8;3.0;2.9;1.3
1/10/2003;2006;3;1/03/2006;2.42;9;1;4;3.5;2.0;1.8;0.5
1/10/2003;2006;3;1/03/2006;2.42;9;1;5;12.0;3.0;4.0;1.7
1/10/2003;2006;3;1/03/2006;2.42;9;1;6;10.0;2.0;5.0;1.4
1/10/2003;2006;3;1/03/2006;2.42;9;2;1;3.3;1.0;3.3;0.5
1/10/2003;2006;3;1/03/2006;2.42;9;2;5;5.8;3.0;1.9;0.8
1/10/2003;2006;3;1/03/2006;2.42;9;3;2;8.8;3.0;2.9;1.3
1/10/2003;2006;3;1/03/2006;2.42;9;3;3;12.8;5.0;2.6;1.8
1/10/2003;2006;3;1/03/2006;2.42;9;3;4;6.8;2.0;3.4;1.0
1/10/2003;2006;3;1/03/2006;2.42;9;3;5;18.5;5.0;3.7;2.6
1/10/2003;2006;3;1/03/2006;2.42;9;4;1;3.5;1.0;3.5;0.5
1/10/2003;2006;3;1/03/2006;2.42;9;4;2;9.3;3.0;3.1;1.3
1/10/2003;2006;3;1/03/2006;2.42;9;4;3;7.5;2.0;3.8;1.1
1/10/2003;2006;3;1/03/2006;2.42;9;4;4;1.8;1.0;1.8;0.3
1/10/2003;2006;3;1/03/2006;2.42;9;4;5;3.3;1.0;3.3;0.5
1/10/2003;2006;3;1/03/2006;2.42;10;1;2;9.0;2.0;4.5;1.3
1/10/2003;2006;3;1/03/2006;2.42;10;1;4;11.8;3.0;3.9;1.7
1/10/2003;2006;3;1/03/2006;2.42;10;1;6;14.3;3.0;4.8;2.0
1/10/2003;2006;3;1/03/2006;2.42;10;2;2;3.3;1.0;3.3;0.5
1/10/2003;2006;3;1/03/2006;2.42;10;2;3;14.0;3.0;4.7;2.0
1/10/2003;2006;3;1/03/2006;2.42;10;2;5;10.3;4.0;2.6;1.5
1/10/2003;2006;3;1/03/2006;2.42;10;2;6;1.5;1.0;1.5;0.2
1/10/2003;2006;3;1/03/2006;2.42;10;3;2;2.5;1.0;2.5;0.4
1/10/2003;2006;3;1/03/2006;2.42;10;4;1;4.0;1.0;4.0;0.6
1/10/2003;2006;3;1/03/2006;2.42;10;4;2;9.5;2.0;4.8;1.4
1/10/2003;2006;3;1/03/2006;2.42;10;4;3;7.0;2.0;3.5;1.0
1/10/2003;2006;3;1/03/2006;2.42;10;4;4;4.5;1.0;4.5;0.6
1/10/2003;2006;3;1/03/2006;2.42;10;4;5;12.5;2.0;6.3;1.8
1/10/2003;2006;3;1/03/2006;2.42;10;4;6;1.5;1.0;1.5;0.2
1/10/2003;2006;3;1/03/2006;2.42;11;1;1;18.0;4.0;4.5;2.6
1/10/2003;2006;3;1/03/2006;2.42;11;1;2;10.0;2.0;5.0;1.4
1/10/2003;2006;3;1/03/2006;2.42;11;1;3;9.0;2.0;4.5;1.3
1/10/2003;2006;3;1/03/2006;2.42;11;1;4;16.8;3.0;5.6;2.4
1/10/2003;2006;3;1/03/2006;2.42;11;1;6;3.5;1.0;3.5;0.5
1/10/2003;2006;3;1/03/2006;2.42;11;2;1;7.3;2.0;3.6;1.0
1/10/2003;2006;3;1/03/2006;2.42;11;2;3;10.5;2.0;5.3;1.5
1/10/2003;2006;3;1/03/2006;2.42;11;2;4;3.5;1.0;3.5;0.5
1/10/2003;2006;3;1/03/2006;2.42;11;2;6;20.5;3.0;6.8;2.9
1/10/2003;2006;3;1/03/2006;2.42;11;3;1;11.0;3.0;3.7;1.6
1/10/2003;2006;3;1/03/2006;2.42;11;3;2;7.8;2.0;3.9;1.1
1/10/2003;2006;3;1/03/2006;2.42;11;3;3;10.8;4.0;2.7;1.5
1/10/2003;2006;3;1/03/2006;2.42;11;3;4;9.0;2.0;4.5;1.3
1/10/2003;2006;3;1/03/2006;2.42;11;3;5;20.0;5.0;4.0;2.9
1/10/2003;2006;3;1/03/2006;2.42;11;3;6;14.8;3.0;4.9;2.1
1/10/2003;2006;3;1/03/2006;2.42;11;4;1;4.5;2.0;2.3;0.6
1/10/2003;2006;3;1/03/2006;2.42;11;4;2;7.5;2.0;3.8;1.1
1/10/2003;2006;3;1/03/2006;2.42;11;4;3;10.3;2.0;5.1;1.5
1/10/2003;2006;3;1/03/2006;2.42;11;4;4;1.0;1.0;1.0;0.1
1/10/2003;2006;3;1/03/2006;2.42;11;4;5;2.0;1.0;2.0;0.3
1/10/2003;2006;3;1/03/2006;2.42;12;1;2;2.0;1.0;2.0;0.3
1/10/2003;2006;3;1/03/2006;2.42;12;1;4;2.0;1.0;2.0;0.3
1/10/2003;2006;3;1/03/2006;2.42;12;1;5;8.5;3.0;2.8;1.2
1/10/2003;2006;3;1/03/2006;2.42;12;2;1;2.0;1.0;2.0;0.3
1/10/2003;2006;3;1/03/2006;2.42;12;2;2;1.5;1.0;1.5;0.2
1/10/2003;2006;3;1/03/2006;2.42;12;3;2;1.0;1.0;1.0;0.1
1/10/2003;2006;3;1/03/2006;2.42;12;3;6;2.5;2.0;1.3;0.4
1/10/2003;2006;3;1/03/2006;2.42;13;2;2;3.0;1.0;3.0;0.4
1/10/2003;2006;3;1/03/2006;2.42;13;2;6;5.8;2.0;2.9;0.8
1/10/2003;2006;3;1/03/2006;2.42;13;4;3;1.8;1.0;1.8;0.3
1/10/2003;2006;3;1/03/2006;2.42;13;4;5;1.5;1.0;1.5;0.2
1/10/2003;2006;3;1/03/2006;2.42;14;4;3;1.0;1.0;1.0;0.1
1/10/2003;2006;3;1/03/2006;2.42;17;1;1;2.8;2.0;1.4;0.4
1/10/2003;2006;3;1/03/2006;2.42;17;2;3;2.0;1.0;2.0;0.3
1/10/2003;2006;3;1/03/2006;2.42;17;2;5;2.8;1.0;2.8;0.4
1/10/2003;2006;3;1/03/2006;2.42;18;1;1;5.0;1.0;5.0;0.7
1/10/2003;2006;3;1/03/2006;2.42;18;1;2;12.8;3.0;4.3;1.8
1/10/2003;2006;3;1/03/2006;2.42;18;1;3;16.3;3.0;5.4;2.3
1/10/2003;2006;3;1/03/2006;2.42;18;1;4;4.0;1.0;4.0;0.6
1/10/2003;2006;3;1/03/2006;2.42;18;1;5;11.8;3.0;3.9;1.7
1/10/2003;2006;3;1/03/2006;2.42;18;1;6;6.5;3.0;2.2;0.9
1/10/2003;2006;3;1/03/2006;2.42;18;2;1;10.5;2.0;5.3;1.5
1/10/2003;2006;3;1/03/2006;2.42;18;2;3;6.0;2.0;3.0;0.9
1/10/2003;2006;3;1/03/2006;2.42;18;2;4;12.5;3.0;4.2;1.8
1/10/2003;2006;3;1/03/2006;2.42;18;2;5;6.8;2.0;3.4;1.0
1/10/2003;2006;3;1/03/2006;2.42;18;2;6;14.0;3.0;4.7;2.0
1/10/2003;2006;3;1/03/2006;2.42;18;3;5;12.8;4.0;3.2;1.8
1/10/2003;2006;3;1/03/2006;2.42;18;3;6;6.8;3.0;2.3;1.0
1/10/2003;2006;3;1/03/2006;2.42;18;4;1;13.3;3.0;4.4;1.9
1/10/2003;2006;3;1/03/2006;2.42;18;4;2;6.8;2.0;3.4;1.0
1/10/2003;2006;3;1/03/2006;2.42;18;4;5;3.5;1.0;3.5;0.5
1/10/2003;2006;3;1/03/2006;2.42;18;4;6;2.5;1.0;2.5;0.4
1/10/2003;2006;3;1/03/2006;2.42;19;2;2;3.3;1.0;3.3;0.5
1/10/2003;2006;3;1/03/2006;2.42;19;2;4;8.5;3.0;2.8;1.2
1/10/2003;2006;3;1/03/2006;2.42;19;2;5;8.3;3.0;2.8;1.2
1/10/2003;2006;3;1/03/2006;2.42;19;4;1;1.0;1.0;1.0;0.1
1/10/2003;2006;4;1/04/2006;2.50;1;1;1;11.3;3.0;3.8;1.6
1/10/2003;2006;4;1/04/2006;2.50;1;1;3;2.0;1.0;2.0;0.3
1/10/2003;2006;4;1/04/2006;2.50;1;1;4;4.3;1.0;4.3;0.6
1/10/2003;2006;4;1/04/2006;2.50;1;1;5;9.8;2.0;4.9;1.4
1/10/2003;2006;4;1/04/2006;2.50;1;2;1;9.5;2.0;4.8;1.4
1/10/2003;2006;4;1/04/2006;2.50;1;2;4;4.0;1.0;4.0;0.6
1/10/2003;2006;4;1/04/2006;2.50;1;2;6;4.0;1.0;4.0;0.6
1/10/2003;2006;4;1/04/2006;2.50;1;3;1;2.5;1.0;2.5;0.4
1/10/2003;2006;4;1/04/2006;2.50;1;3;3;3.8;1.0;3.8;0.5
1/10/2003;2006;4;1/04/2006;2.50;1;3;4;2.3;1.0;2.3;0.3
1/10/2003;2006;4;1/04/2006;2.50;1;3;5;3.0;1.0;3.0;0.4
1/10/2003;2006;4;1/04/2006;2.50;1;3;6;2.0;1.0;2.0;0.3
1/10/2003;2006;4;1/04/2006;2.50;1;4;2;3.3;1.0;3.3;0.5
1/10/2003;2006;4;1/04/2006;2.50;1;4;3;5.0;1.0;5.0;0.7
1/10/2003;2006;4;1/04/2006;2.50;1;4;4;5.3;1.0;5.3;0.8
1/10/2003;2006;4;1/04/2006;2.50;1;4;5;3.5;1.0;3.5;0.5
1/10/2003;2006;4;1/04/2006;2.50;1;4;6;4.0;1.0;4.0;0.6
1/10/2003;2006;4;1/04/2006;2.50;3;1;3;11.3;3.0;3.8;1.6
1/10/2003;2006;4;1/04/2006;2.50;3;1;6;5.0;1.0;5.0;0.7
1/10/2003;2006;4;1/04/2006;2.50;3;2;2;15.0;4.0;3.8;2.1
1/10/2003;2006;4;1/04/2006;2.50;3;2;4;2.0;1.0;2.0;0.3
1/10/2003;2006;4;1/04/2006;2.50;3;3;6;9.5;3.0;3.2;1.4
1/10/2003;2006;4;1/04/2006;2.50;3;4;2;2.3;1.0;2.3;0.3
1/10/2003;2006;4;1/04/2006;2.50;4;1;2;3.8;1.0;3.8;0.5
1/10/2003;2006;4;1/04/2006;2.50;4;1;5;6.3;2.0;3.1;0.9
1/10/2003;2006;4;1/04/2006;2.50;4;1;6;2.8;1.0;2.8;0.4
1/10/2003;2006;4;1/04/2006;2.50;4;2;6;1.0;1.0;1.0;0.1
1/10/2003;2006;4;1/04/2006;2.50;4;4;1;4.0;2.0;2.0;0.6
1/10/2003;2006;4;1/04/2006;2.50;4;4;3;2.0;1.0;2.0;0.3
1/10/2003;2006;4;1/04/2006;2.50;4;4;5;1.3;1.0;1.3;0.2
1/10/2003;2006;4;1/04/2006;2.50;5;1;4;2.5;1.0;2.5;0.4
1/10/2003;2006;4;1/04/2006;2.50;5;1;6;5.5;2.0;2.8;0.8
1/10/2003;2006;4;1/04/2006;2.50;6;1;1;12.8;3.0;4.3;1.8
1/10/2003;2006;4;1/04/2006;2.50;6;1;4;4.5;1.0;4.5;0.6
1/10/2003;2006;4;1/04/2006;2.50;6;1;5;2.8;1.0;2.8;0.4
1/10/2003;2006;4;1/04/2006;2.50;6;1;6;6.3;2.0;3.1;0.9
1/10/2003;2006;4;1/04/2006;2.50;6;2;2;2.8;1.0;2.8;0.4
1/10/2003;2006;4;1/04/2006;2.50;6;3;1;4.0;1.0;4.0;0.6
1/10/2003;2006;4;1/04/2006;2.50;6;3;3;3.3;1.0;3.3;0.5
1/10/2003;2006;4;1/04/2006;2.50;6;4;2;1.3;1.0;1.3;0.2
1/10/2003;2006;4;1/04/2006;2.50;6;4;4;9.8;3.0;3.3;1.4
1/10/2003;2006;4;1/04/2006;2.50;6;4;5;1.3;1.0;1.3;0.2
1/10/2003;2006;4;1/04/2006;2.50;6;4;6;3.5;1.0;3.5;0.5
1/10/2003;2006;4;1/04/2006;2.50;7;1;2;2.0;1.0;2.0;0.3
1/10/2003;2006;4;1/04/2006;2.50;7;1;5;5.0;2.0;2.5;0.7
1/10/2003;2006;4;1/04/2006;2.50;7;1;6;3.8;1.0;3.8;0.5
1/10/2003;2006;4;1/04/2006;2.50;7;2;1;1.8;1.0;1.8;0.3
1/10/2003;2006;4;1/04/2006;2.50;7;2;2;4.0;1.0;4.0;0.6
1/10/2003;2006;4;1/04/2006;2.50;7;2;5;9.3;2.0;4.6;1.3
1/10/2003;2006;4;1/04/2006;2.50;7;4;4;3.8;1.0;3.8;0.5
1/10/2003;2006;4;1/04/2006;2.50;7;4;6;7.5;2.0;3.8;1.1
1/10/2003;2006;4;1/04/2006;2.50;8;1;1;8.8;2.0;4.4;1.3
1/10/2003;2006;4;1/04/2006;2.50;8;1;2;10.0;2.0;5.0;1.4
1/10/2003;2006;4;1/04/2006;2.50;8;1;3;7.3;2.0;3.6;1.0
1/10/2003;2006;4;1/04/2006;2.50;8;1;4;6.0;2.0;3.0;0.9
1/10/2003;2006;4;1/04/2006;2.50;8;1;5;2.5;1.0;2.5;0.4
1/10/2003;2006;4;1/04/2006;2.50;8;1;6;17.3;4.0;4.3;2.5
1/10/2003;2006;4;1/04/2006;2.50;8;2;2;13.0;3.0;4.3;1.9
1/10/2003;2006;4;1/04/2006;2.50;8;2;3;6.0;1.0;6.0;0.9
1/10/2003;2006;4;1/04/2006;2.50;8;2;4;3.8;2.0;1.9;0.5
1/10/2003;2006;4;1/04/2006;2.50;8;2;6;9.5;2.0;4.8;1.4
1/10/2003;2006;4;1/04/2006;2.50;8;4;1;7.8;2.0;3.9;1.1
1/10/2003;2006;4;1/04/2006;2.50;8;4;3;4.5;2.0;2.3;0.6
1/10/2003;2006;4;1/04/2006;2.50;8;4;4;8.8;2.0;4.4;1.3
1/10/2003;2006;4;1/04/2006;2.50;8;4;5;11.3;2.0;5.6;1.6
1/10/2003;2006;4;1/04/2006;2.50;8;4;6;19.5;3.0;6.5;2.8
1/10/2003;2006;4;1/04/2006;2.50;9;1;2;10.5;3.0;3.5;1.5
1/10/2003;2006;4;1/04/2006;2.50;9;1;3;6.3;2.0;3.1;0.9
1/10/2003;2006;4;1/04/2006;2.50;9;1;5;8.8;2.0;4.4;1.3
1/10/2003;2006;4;1/04/2006;2.50;9;1;6;9.3;2.0;4.6;1.3
1/10/2003;2006;4;1/04/2006;2.50;9;2;1;7.5;2.0;3.8;1.1
1/10/2003;2006;4;1/04/2006;2.50;9;2;4;1.3;1.0;1.3;0.2
1/10/2003;2006;4;1/04/2006;2.50;9;2;5;3.0;1.0;3.0;0.4
1/10/2003;2006;4;1/04/2006;2.50;9;2;6;2.0;1.0;2.0;0.3
1/10/2003;2006;4;1/04/2006;2.50;9;3;1;8.0;2.0;4.0;1.1
1/10/2003;2006;4;1/04/2006;2.50;9;3;2;3.0;1.0;3.0;0.4
1/10/2003;2006;4;1/04/2006;2.50;9;3;3;2.0;1.0;2.0;0.3
1/10/2003;2006;4;1/04/2006;2.50;9;3;4;3.3;1.0;3.3;0.5
1/10/2003;2006;4;1/04/2006;2.50;9;3;5;7.8;2.0;3.9;1.1
1/10/2003;2006;4;1/04/2006;2.50;9;4;1;3.0;1.0;3.0;0.4
1/10/2003;2006;4;1/04/2006;2.50;9;4;2;5.3;2.0;2.6;0.8
1/10/2003;2006;4;1/04/2006;2.50;9;4;3;6.8;2.0;3.4;1.0
1/10/2003;2006;4;1/04/2006;2.50;9;4;5;3.3;1.0;3.3;0.5
1/10/2003;2006;4;1/04/2006;2.50;10;1;4;15.3;4.0;3.8;2.2
1/10/2003;2006;4;1/04/2006;2.50;10;2;3;2.0;1.0;2.0;0.3
1/10/2003;2006;4;1/04/2006;2.50;10;2;5;2.5;1.0;2.5;0.4
1/10/2003;2006;4;1/04/2006;2.50;10;2;6;3.3;2.0;1.6;0.5
1/10/2003;2006;4;1/04/2006;2.50;10;3;4;8.8;3.0;2.9;1.3
1/10/2003;2006;4;1/04/2006;2.50;10;3;5;2.0;1.0;2.0;0.3
1/10/2003;2006;4;1/04/2006;2.50;10;3;6;11.5;4.0;2.9;1.6
1/10/2003;2006;4;1/04/2006;2.50;10;4;2;6.8;1.0;6.8;1.0
1/10/2003;2006;4;1/04/2006;2.50;10;4;3;6.3;2.0;3.1;0.9
1/10/2003;2006;4;1/04/2006;2.50;10;4;4;8.5;2.0;4.3;1.2
1/10/2003;2006;4;1/04/2006;2.50;10;4;5;15.5;3.0;5.2;2.2
1/10/2003;2006;4;1/04/2006;2.50;10;4;6;9.0;2.0;4.5;1.3
1/10/2003;2006;4;1/04/2006;2.50;11;1;3;10.3;2.0;5.1;1.5
1/10/2003;2006;4;1/04/2006;2.50;11;1;4;11.0;2.0;5.5;1.6
1/10/2003;2006;4;1/04/2006;2.50;11;1;6;7.5;2.0;3.8;1.1
1/10/2003;2006;4;1/04/2006;2.50;11;2;1;8.8;3.0;2.9;1.3
